SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OWN_CAR_AGE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
111715,1,Cash loans,M,Y,Y,0,62926.34828878575,279490.3662136154,11294.32325494551,243885.83386268234,Working,Secondary / secondary special,Married,House / apartment,-11751,-1250,4.0,2,2,0.5415558691146428,0.5874570928285651,
111716,0,Cash loans,M,Y,Y,0,134907.69673230208,709333.7505663364,37172.137347139826,691769.2571133805,Working,Secondary / secondary special,Single / not married,Rented apartment,-16805,-8513,0.0,1,3,0.7713421160298618,0.3997680610904885,0.5526204659123884
111717,1,Cash loans,M,N,N,0,229388.07412901236,931268.3226635086,68247.08169688152,831713.4595217254,Working,Higher education,Married,House / apartment,-16754,-7565,,2,2,0.57631827878478,0.33467105191678814,0.34537340187261567
111718,0,Cash loans,F,Y,Y,0,93764.14931234445,388079.0181313405,29061.227178514247,357503.12675393885,Working,Higher education,Married,House / apartment,-10199,-3030,3.0,2,2,0.3339148451434832,0.6629618520963307,
111719,0,Cash loans,F,N,Y,2,153264.69457717537,453922.50752850494,30751.731340991028,410206.4364086114,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-21615,-14386,,3,2,,0.6001799694588887,0.4309934039046425
111720,0,Cash loans,F,N,N,1,110203.96473890869,422871.2532588604,22679.00814568861,414474.7445642175,Working,Secondary / secondary special,Married,House / apartment,-13439,-3439,,3,2,,0.5922229393436454,0.5729772516043029
111721,0,Cash loans,F,Y,N,0,80683.24949430786,244259.19670219283,17804.779912182414,212877.90105373642,Working,Secondary / secondary special,Married,House / apartment,-10101,-3238,15.0,2,2,,0.4324589409324937,
111722,0,Cash loans,F,N,N,0,80147.03454579337,248139.34690279374,10759.806926947726,247534.43949597035,Commercial associate,Secondary / secondary special,Married,Rented apartment,-11817,-1013,,2,2,,0.7077750935107754,
111723,0,Cash loans,F,Y,N,0,38736.18885290247,138080.55286902012,6989.055767762714,117763.7927568964,Commercial associate,Secondary / secondary special,Married,With parents,-24363,-5150,16.0,2,3,0.4749662754661368,0.5601540509840154,0.45889495055248963
111724,0,Cash loans,M,Y,N,0,144784.04260799408,317103.12585193815,13857.346515872696,279013.1484151816,Pensioner,Secondary / secondary special,Married,House / apartment,-17345,365243,3.0,2,3,0.31924274644254363,0.6406293755014654,0.7667454702945207
111725,0,Cash loans,F,Y,Y,0,149628.35601200833,870812.1102441706,38675.177943555194,802008.1560320505,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,-8027,-384,8.0,2,2,,0.577085558328529,0.32328570268055495
111726,0,Cash loans,F,N,N,0,82791.55996147172,468356.03654143814,29844.469216832556,410359.88808906137,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-16723,365243,,1,1,0.19835938214853918,0.46560328453595295,0.30483570418440425
111727,0,Cash loans,F,Y,Y,0,115854.15702689484,600710.8667682941,25760.78714019429,533011.5955750063,Working,Higher education,Single / not married,House / apartment,-24457,-4742,6.0,1,2,0.8354692639774689,0.678207433391833,0.2071261753458778
111728,0,Cash loans,F,N,Y,0,64788.11527411376,276907.28075375716,18606.322373728406,276377.61022115534,Working,Secondary / secondary special,Civil marriage,House / apartment,-9238,-1297,,2,3,,0.6657782217346587,0.7344891556716386
111729,0,Cash loans,F,Y,N,0,173905.28745081404,913368.2999270139,49279.26930576435,860248.5185652024,Working,Higher education,Married,House / apartment,-14194,-781,8.0,2,2,0.36011874262343985,0.401506192302299,0.3534213104384854
111730,1,Cash loans,F,N,Y,0,109065.55919117588,643110.6036845148,27157.372409559426,551008.7900960972,Working,Secondary / secondary special,Married,With parents,-14522,-6118,,2,2,,0.5712406540623786,
111731,0,Cash loans,M,N,Y,0,195887.35367845133,613976.7151089177,31573.310221323427,565731.3588753564,Working,Secondary / secondary special,Widow,House / apartment,-10263,-784,,1,3,0.47601763175389356,0.5614122941515421,0.34801022878656346
111732,0,Cash loans,F,Y,Y,2,113429.81483816342,392138.27750402706,21948.738076344176,367522.9395059731,Working,Higher education,Married,House / apartment,-14994,-7845,10.0,4,2,,0.7449894896555787,
111733,0,Cash loans,F,N,Y,0,81320.22830873856,399785.161171429,21853.183802993095,359569.72144503676,Pensioner,Higher education,Separated,House / apartment,-9533,365243,,1,2,,0.3781070165567999,0.6384302258761405
111734,0,Cash loans,M,N,Y,0,101929.87097692504,465968.49889776326,28146.917184970236,458120.06470223115,Working,Secondary / secondary special,Married,House / apartment,-19598,-128,,2,2,0.38767348708279814,0.3449215627469092,0.7028764040978678
111735,0,Cash loans,M,N,N,0,283240.2020829976,1500967.8249114067,90225.35450217364,1458181.4169250815,Pensioner,Higher education,Married,Rented apartment,-23603,365243,,2,2,0.7304402607436349,0.8849374571893001,0.3294547263001438
111736,0,Cash loans,M,N,Y,0,380041.7576653592,1287551.8373152493,70023.17534304818,1172412.513561465,Working,Secondary / secondary special,Married,House / apartment,-14765,-5149,,2,1,,0.6257793134422208,0.47244143260632115
111737,0,Cash loans,M,N,N,0,62723.203876029314,203361.824506365,15449.162343370504,195957.31144135873,Working,Secondary / secondary special,Married,With parents,-24410,-3837,,2,1,,0.37925804124950135,
111738,0,Cash loans,M,N,Y,0,209579.7049988576,909925.5954631954,44404.93907901347,845639.8199842778,Pensioner,Secondary / secondary special,Married,With parents,-17222,365243,,2,2,,0.6784214579183925,
111739,1,Cash loans,F,Y,Y,1,76562.77260454692,197794.6610518922,10604.058506877225,192254.08375852244,Working,Secondary / secondary special,Married,House / apartment,-8258,-1488,8.0,3,2,,0.4886223734858604,0.43819559675795255
111740,0,Cash loans,M,N,N,1,91131.44041431068,196688.9411719258,12223.544851119617,181588.89545537852,Working,Higher education,Married,House / apartment,-10532,-938,,3,2,,0.5828851415108561,0.5803121208215315
111741,1,Cash loans,F,N,Y,1,147929.361442034,440318.0976017072,21932.58334449696,381635.4046902289,Working,Higher education,Widow,House / apartment,-9418,-2642,,2,3,,0.6965998798037696,0.416704439739647
111742,0,Cash loans,F,N,Y,0,170189.78431110585,448160.40952181036,20619.46570049387,401793.0649392993,Pensioner,Higher education,Married,House / apartment,-19778,365243,,2,2,,0.4220702278958624,
111743,0,Cash loans,F,N,Y,1,92586.54186943771,187645.22577287516,7553.266323466877,177058.32126803548,Working,Secondary / secondary special,Single / not married,House / apartment,-20224,-9141,,2,3,0.7156547127642457,0.5815374171649226,0.3159183667182262
111744,0,Revolving loans,F,N,Y,0,180786.8994833735,924188.9804319623,71912.97227993101,918438.9588417212,Commercial associate,Secondary / secondary special,Married,House / apartment,-14511,-2727,,2,2,,0.5821288986810328,0.5364917484265066
111745,1,Cash loans,F,Y,Y,0,240893.8201492503,1005212.829794968,71740.37464616369,987394.4766242438,Commercial associate,Secondary / secondary special,Married,House / apartment,-21924,-906,19.0,2,2,0.4802161020563129,0.5005986411822472,0.3215059313164541
111746,1,Cash loans,F,N,Y,0,191805.70173144512,896847.4500993658,67760.5066995456,875247.278529337,Working,Secondary / secondary special,Married,House / apartment,-22732,-5836,,2,3,,0.32299773130697523,0.26698098124038117
111747,0,Cash loans,F,Y,Y,0,82198.09246896749,218005.96783166032,9071.014335330216,203179.0100859478,Working,Higher education,Married,House / apartment,-12164,-4850,3.0,2,1,,0.690381562613798,0.4448140613163421
111748,0,Cash loans,M,N,Y,0,106686.69859626002,322915.86837650184,13864.631301211288,283533.5971367905,Working,Secondary / secondary special,Widow,House / apartment,-22294,-760,,1,1,0.39506379592491936,0.6700340634601221,0.4555052904839654
111749,0,Cash loans,M,Y,N,0,206410.6155244253,462452.55574208417,28708.76398867066,394334.6716349942,Working,Higher education,Married,House / apartment,-21490,-11909,11.0,2,2,,0.33240587708156744,0.8709571385213534
111750,0,Cash loans,F,Y,Y,0,289437.62728173344,1733701.0433905849,70953.53279463963,1565135.6392658206,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-14696,365243,12.0,2,2,,0.6253388481714035,0.47089595844273446
111751,0,Cash loans,M,N,N,1,70581.75189047535,170267.75720038626,8659.133840948463,164335.68744536213,Commercial associate,Secondary / secondary special,Married,House / apartment,-14050,-4096,,3,2,0.7740410581957725,0.7227565353595721,0.3297429479972496
111752,0,Cash loans,F,N,Y,0,155031.08825926273,366099.7188422671,28887.104713708562,324934.57796786394,Working,Secondary / secondary special,Married,House / apartment,-24445,-3603,,2,1,0.292228676100102,0.42260684666516524,
111753,0,Cash loans,M,N,N,0,192364.9048543215,857307.6449020903,46550.314233113335,766227.3114125695,Commercial associate,Secondary / secondary special,Married,House / apartment,-14750,-7970,,2,2,,0.7818911749463706,
111754,0,Cash loans,F,N,Y,0,66286.92179853369,220571.8020273066,17463.978258380186,191459.0226313756,Working,Higher education,Single / not married,House / apartment,-12791,-316,,1,2,0.44673909082283647,0.7973274083814728,0.5375905758550507
111755,0,Cash loans,F,N,Y,1,221779.90005450053,1230948.7686833008,55073.61155849561,1177241.1432016026,State servant,Secondary / secondary special,Married,House / apartment,-18083,-1051,,3,2,,0.33426370084667256,0.33680947581250775
111756,1,Cash loans,F,N,Y,0,383627.7112939204,2000000.0,110809.28112975351,1785978.835444729,Working,Secondary / secondary special,Married,House / apartment,-22686,-4600,,2,3,,0.46794814108641614,0.2742188097998273
111757,0,Cash loans,F,N,Y,0,185704.86654492898,1016290.4112474181,40887.766897427515,959661.1614392968,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-18362,365243,,2,1,0.5543027351300179,0.7263731525425577,0.36153475361359233
111758,0,Cash loans,F,N,N,0,176812.46719465946,873545.7443438339,55610.52586025727,811193.0123332655,Working,Secondary / secondary special,Civil marriage,House / apartment,-22918,-13501,,2,2,,0.5002780990177862,
111759,0,Revolving loans,F,N,Y,0,91526.26562379499,231301.41663282187,12413.985817839166,231046.59050064452,Pensioner,Higher education,Married,House / apartment,-21429,365243,,2,2,0.6120764191832079,0.3914445100226655,
111760,0,Cash loans,F,N,Y,1,104279.15001702301,235091.80632934987,14142.935568498026,233198.46016796335,Working,Secondary / secondary special,Married,House / apartment,-22949,-13275,,3,1,,0.6002185849206342,0.592607991355953
111761,0,Cash loans,F,N,N,1,96411.62312965671,217747.4098749055,15631.814818053463,197960.18263839188,Commercial associate,Secondary / secondary special,Married,House / apartment,-21031,-9688,,3,3,,0.7907421296585879,
111762,0,Cash loans,F,N,Y,1,85629.90411589014,445885.04933151824,27666.029478719833,432654.60791220417,Commercial associate,Higher education,Married,House / apartment,-17998,-8454,,3,2,0.6761606084516109,0.8912085050293223,0.45094803188740384
111763,0,Cash loans,M,N,Y,0,118057.6539514819,546426.3455737908,36397.95006842938,497807.74665551516,Working,Secondary / secondary special,Widow,House / apartment,-8648,-713,,1,2,,0.3309779840940258,0.2612275988191942
111764,0,Cash loans,F,N,Y,0,155530.64374231632,921353.806573562,54256.435895998984,820433.3942692033,Working,Secondary / secondary special,Single / not married,House / apartment,-13852,-6447,,1,2,,0.4652599679337574,0.36563599406590214
111765,0,Cash loans,F,Y,Y,2,86786.13104027131,396962.63247292687,27754.084372639594,338286.7585202704,Pensioner,Higher education,Civil marriage,House / apartment,-8529,365243,2.0,4,2,,0.42838643833258455,0.5552704131538452
111766,1,Cash loans,M,N,Y,0,112005.06328199827,335685.18745539244,21517.51902149781,321525.00703340565,Working,Secondary / secondary special,Married,House / apartment,-23472,-5473,,2,3,,0.370048649709742,
111767,0,Cash loans,M,N,N,0,156290.27512905336,368541.402475522,27505.64529140184,328751.3228507802,Working,Higher education,Married,House / apartment,-23899,-3392,,2,3,0.30021772457215745,0.7488578485170181,0.30496783645509307
111768,0,Cash loans,F,Y,Y,1,46240.80312050799,160104.0832941007,11245.011156849478,147635.35745593923,Working,Secondary / secondary special,Married,House / apartment,-10301,-778,3.0,3,2,,0.7569278973563737,
111769,0,Cash loans,M,Y,Y,0,214193.8190067611,599482.4798832627,29543.520499920975,524431.11425774,Pensioner,Higher education,Married,House / apartment,-18378,365243,10.0,2,2,0.5131495989581665,0.8818024160218025,0.5122532852886569
111770,0,Cash loans,F,N,N,0,148230.10100369266,669048.6335227935,40798.065452330586,575229.632094616,Working,Secondary / secondary special,Married,Municipal apartment,-21840,-1310,,2,3,,0.6103552987767734,0.7149078044790709
111771,0,Cash loans,F,N,N,0,149246.1983277114,355780.73994142073,26682.862171390632,342302.7057394299,Pensioner,Higher education,Married,House / apartment,-9034,365243,,2,2,0.5643302661624909,0.5268145643253199,0.2748380959409541
111772,0,Cash loans,F,N,Y,0,237560.53234733624,1209193.1554279989,89910.74983496222,1080979.9226247624,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-24292,-17559,,1,2,,0.8164699925028512,0.35615789612884563
111773,0,Cash loans,F,Y,Y,1,213005.31481790348,1019486.6137143441,60236.813036528125,905558.5783879067,Working,Secondary / secondary special,Married,House / apartment,-18149,-365,2.0,3,3,,0.7083730547342588,0.2827413351595252
111774,0,Cash loans,F,Y,Y,0,180528.07763186618,892789.2553846122,46917.11666871611,793584.559099892,Working,Secondary / secondary special,Married,House / apartment,-13940,-3652,2.0,2,2,,0.30602174299180074,0.43926446593031526
111775,0,Revolving loans,M,N,N,0,153249.11443294282,898332.1904301995,43501.89350426558,777631.7913916064,Working,Higher education,Married,House / apartment,-17325,-2058,,2,2,0.5830451477782954,0.4694519984117425,0.5615588218902188
111776,0,Cash loans,F,Y,N,1,132602.99042724347,610270.8114897036,29155.04215267644,521639.9555821183,Working,Secondary / secondary special,Married,House / apartment,-17376,-6378,15.0,3,2,0.5997983212246227,0.7021343441589413,0.49269193914093484
111777,0,Cash loans,M,N,Y,2,99663.16021234807,513684.82253686606,23502.919281953902,450973.3459223949,Working,Secondary / secondary special,Married,House / apartment,-9684,-1190,,4,2,,0.44297501849571025,
111778,0,Cash loans,F,Y,N,1,82422.81453581386,192969.79041387295,15434.720770472033,187191.2114701227,Commercial associate,Higher education,Married,House / apartment,-17455,-56,6.0,3,2,0.6732213323296408,0.49932584702831007,0.46361195201043554
111779,0,Cash loans,F,N,Y,1,161726.20088257676,933542.2554964267,62084.09047276793,930864.9603696044,Working,Secondary / secondary special,Single / not married,With parents,-19185,-5750,,2,2,0.5359868711709097,0.5849446864587634,0.0808321800982318
111780,0,Cash loans,F,Y,N,0,162275.56983255822,466427.3034722757,24526.175697628285,432475.8441457236,Working,Secondary / secondary special,Married,With parents,-11614,-4121,1.0,2,1,,0.4531921226545499,
111781,1,Cash loans,M,N,N,2,142995.99948899721,568009.1747952165,29383.340140690245,551439.4539727375,Working,Secondary / secondary special,Single / not married,House / apartment,-8167,-1308,,3,2,0.5272910891303384,0.4190381707900116,0.03368992160715736
111782,0,Cash loans,F,N,N,0,68050.07515583737,396621.52815011976,20710.968115347805,352307.5325892545,Working,Secondary / secondary special,Single / not married,House / apartment,-16392,-1572,,1,2,0.8478224088817135,0.4909179632658188,0.5207476649297866
111783,0,Cash loans,M,N,N,1,35326.71365576975,95998.72507574433,7190.189150509731,91448.85071441706,Working,Higher education,Married,House / apartment,-9111,-182,,3,2,0.3401302000170285,0.7785040784367626,0.48831343380504133
111784,0,Cash loans,M,Y,Y,0,137008.53435958092,293476.11217615096,17763.416363032353,288679.52508981165,Working,Higher education,Widow,House / apartment,-12172,-2680,4.0,1,2,0.6371714602234533,0.5497142347788928,0.2463427763864669
111785,0,Cash loans,F,Y,Y,0,53265.76476636116,169824.93505399936,8637.230429538458,160070.70103151628,State servant,Higher education,Married,House / apartment,-16038,-6117,3.0,2,1,0.32797564664001333,0.38451636526273275,0.3297766152066085
111786,0,Cash loans,M,Y,Y,0,156209.79684303934,410129.1679822933,29503.234933482327,391750.6064790249,Working,Secondary / secondary special,Civil marriage,House / apartment,-8494,-1236,0.0,2,2,0.5209117364309565,0.5894742001138014,0.5719276268756658
111787,0,Cash loans,M,N,N,1,353034.46342842164,1649419.9458776764,115474.40241545365,1426811.2446983233,Pensioner,Secondary / secondary special,Married,House / apartment,-23393,365243,,3,2,,0.696595680715058,0.35719616621648514
111788,0,Cash loans,F,N,N,0,157253.18350914106,489607.5466291174,28741.953884999955,442404.76797622244,Commercial associate,Secondary / secondary special,Married,House / apartment,-13897,-1975,,2,2,,0.7747013676576495,0.3589762527581306
111789,0,Cash loans,F,N,Y,1,107123.29118177271,241172.7998164153,16291.262429936465,206117.04156013555,Working,Secondary / secondary special,Married,House / apartment,-15513,-2292,,3,2,0.3188979406525262,0.7558958977584226,0.34737370402218454
111790,0,Cash loans,F,Y,Y,0,78990.4703955955,440142.33445648535,30601.2615401195,385096.93908177613,Pensioner,Secondary / secondary special,Married,House / apartment,-17264,365243,5.0,2,2,0.35384228470736107,0.5969530052119348,
111791,0,Cash loans,F,N,Y,0,99873.46756169465,219511.83636221342,9215.3619428973,196384.20007368294,Working,Secondary / secondary special,Married,House / apartment,-16464,-9773,,2,1,,0.5932470843591405,
111792,0,Cash loans,F,N,Y,1,130816.24865667662,403579.2282534488,30276.96296773317,400750.8582945567,Working,Secondary / secondary special,Civil marriage,House / apartment,-11339,-901,,3,2,0.8360024876550968,0.5869425894496021,0.44369058807383116
111793,0,Revolving loans,F,Y,Y,0,227853.49035246702,674714.6698782298,34733.954727106495,577611.2269030196,Pensioner,Secondary / secondary special,Married,House / apartment,-10191,365243,8.0,2,1,,0.7264341556400172,0.36779473228424975
111794,0,Cash loans,M,N,N,0,142931.9838591137,299303.43672544963,23718.04538767917,274688.8257574026,Commercial associate,Secondary / secondary special,Married,Rented apartment,-10728,-1848,,2,2,0.3640367360148803,0.25625839823776664,0.45359480715080597
111795,0,Cash loans,F,Y,Y,1,115167.29887023811,306452.2161502195,23390.983545137897,295945.54725564644,Working,Secondary / secondary special,Single / not married,Rented apartment,-14030,-4646,12.0,2,3,,0.47367916237086843,0.7834873045510174
111796,0,Cash loans,M,N,Y,1,186564.42175518733,981216.1296728485,40006.00508356238,908674.3894073876,Working,Secondary / secondary special,Married,House / apartment,-19898,-8979,,3,2,,0.768325836256663,0.41386614691302526
111797,0,Cash loans,F,N,Y,0,278736.9614805591,599315.7819579917,38857.98178498712,562121.5368764256,Commercial associate,Higher education,Married,House / apartment,-19086,-11618,,2,2,0.3634472044658628,0.6660918186424701,0.615873206573891
111798,0,Cash loans,F,N,N,1,155868.68204823352,326218.9849249543,25642.32540612873,322964.77405327506,Working,Higher education,Married,House / apartment,-18093,-10123,,3,2,,0.524894159627122,0.506566681216225
111799,0,Cash loans,M,N,N,0,146622.19078932086,665090.6999341232,41633.905290913906,630297.7075470528,Commercial associate,Secondary / secondary special,Married,House / apartment,-10519,-700,,2,2,,0.5037864182019941,0.11365509287898667
111800,0,Cash loans,F,Y,Y,0,58105.95292024328,136879.4461714584,8845.870641520301,131900.96502311894,Working,Secondary / secondary special,Married,House / apartment,-9280,-306,7.0,2,2,,0.8697545483394319,
111801,0,Cash loans,F,N,Y,0,67447.5595213371,235143.5004030127,18162.299708908075,201264.96625368623,Working,Secondary / secondary special,Married,House / apartment,-10758,-1702,,2,3,,0.583875689924054,0.5491302529242326
111802,0,Cash loans,F,Y,Y,0,63265.25210705373,127072.4480344288,7994.185473925708,123177.3597593319,Working,Higher education,Married,House / apartment,-21328,-11456,21.0,2,2,,0.518063196910061,0.0838388267816365
111803,0,Cash loans,F,Y,N,0,121098.42479977693,417731.3856342031,20792.879943799213,381517.818692106,Working,Secondary / secondary special,Married,House / apartment,-21229,-12117,2.0,2,2,0.5740075126451796,0.6267702931046445,0.3636538844969773
111804,0,Revolving loans,F,N,N,0,87825.42417768535,287379.46671956824,16786.278355457638,245127.13104626766,Commercial associate,Secondary / secondary special,Married,House / apartment,-19359,-4628,,2,2,,0.5666911305447507,0.4963830719955067
111805,0,Revolving loans,F,N,N,0,103982.38666260816,462804.99881323724,24991.357339268652,452362.25987823337,Commercial associate,Secondary / secondary special,Married,House / apartment,-23119,-4849,,2,2,0.38646115063297226,0.13751387562428688,
111806,0,Cash loans,M,Y,Y,0,87270.10486427842,348764.7576940131,16282.024543415804,346496.5502753533,Working,Secondary / secondary special,Civil marriage,Rented apartment,-8488,-220,6.0,2,2,0.8509061513871617,0.5879775000746404,0.8225100486780407
111807,0,Cash loans,F,Y,Y,0,91209.30832231142,429969.8472127242,20881.353246701798,404386.8054834231,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18819,-8855,8.0,2,2,0.6601123420223544,0.5616568773298307,0.4821986921880468
111808,0,Cash loans,F,N,Y,0,52729.74844056939,302849.24180651904,12854.042573919347,297802.02807762416,Pensioner,Secondary / secondary special,Married,House / apartment,-21852,365243,,2,2,0.3702153662530188,0.44469767774127594,0.46478434756280584
111809,0,Cash loans,F,Y,Y,0,148746.16545542644,770608.279261207,36026.05797965449,677508.9732901349,Working,Secondary / secondary special,Civil marriage,Office apartment,-16609,-5736,13.0,2,2,,0.48127186197841765,0.2785880428228354
111810,1,Cash loans,F,N,N,0,189108.65633003245,1084387.4053263874,54622.136615834555,1019950.9802252969,Commercial associate,Higher education,Married,House / apartment,-14748,-6290,,2,2,,0.4418960454403652,
111811,0,Revolving loans,F,Y,Y,0,137979.07612654494,305886.2271992857,21513.701447566804,280624.590737865,Commercial associate,Incomplete higher,Married,House / apartment,-19370,-12280,8.0,2,2,0.4323864081830266,0.35337720996780114,0.49490579460397643
111812,0,Revolving loans,F,Y,Y,0,159921.79475246457,953350.7472290205,52090.56462255876,815581.6824991788,Working,Secondary / secondary special,Widow,House / apartment,-19866,-6431,5.0,1,1,,0.7586674257564476,0.0887375866853969
111813,0,Cash loans,F,N,Y,0,168137.89771929852,552877.3749047591,37395.87493330481,521978.7520138916,Working,Higher education,Married,House / apartment,-19319,-4901,,2,3,,0.7732250224312127,0.22511967323059154
111814,0,Cash loans,M,N,N,2,164817.47634199494,512066.7850349897,40886.62483820988,479519.40145981725,Working,Secondary / secondary special,Civil marriage,House / apartment,-24148,-12623,,4,2,0.4999511273805951,0.41398726129077845,0.29902592107785003
111815,0,Cash loans,F,N,N,0,203466.24665479054,735344.5854969821,46524.77698330624,629989.98203347,Pensioner,Secondary / secondary special,Married,Rented apartment,-24279,365243,,2,3,0.8098139528618296,0.7144093001581955,0.6261472995269629
111816,0,Cash loans,M,N,Y,0,241676.31104060513,1240574.4631647214,80098.32393148789,1093165.4683870855,Working,Incomplete higher,Separated,House / apartment,-18473,-3259,,1,2,,0.7875669797852969,0.5891857322281484
111817,0,Cash loans,F,Y,Y,0,293363.5092118086,1706536.3132592826,105956.01077235727,1524668.7538550205,Working,Incomplete higher,Separated,House / apartment,-24236,-10711,0.0,1,2,0.5340765729149306,0.6952675410584442,0.3032633186772913
111818,0,Cash loans,F,N,Y,0,50874.65709152151,214535.51398088905,11975.426842480188,188624.3262750213,Commercial associate,Higher education,Married,House / apartment,-23591,-3554,,2,1,,0.2643290654097138,0.5604784929710014
111819,0,Cash loans,M,N,Y,0,168313.84666903113,440569.82225641183,20896.182298298816,417454.46511270554,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-11578,365243,,2,1,0.39256470694438594,0.5590583729211966,
111820,0,Cash loans,M,N,N,1,72763.13680826078,207827.32320037496,16439.215653877127,193224.78984882752,Pensioner,Secondary / secondary special,Married,House / apartment,-20203,365243,,3,3,,0.8583780832808452,0.27694614938220447
111821,0,Revolving loans,F,N,N,0,269164.35177249374,974774.9747080326,57627.42665326711,882250.9179467938,Pensioner,Secondary / secondary special,Married,House / apartment,-13205,365243,,2,2,,0.5170785980846624,0.48876672332005433
111822,0,Cash loans,M,Y,N,0,137727.03679000612,476952.6951773502,36932.99943519978,436359.36554838705,Commercial associate,Higher education,Single / not married,House / apartment,-21380,-8204,6.0,1,3,0.5807922400793288,0.4226235644154835,0.23857017758585838
111823,0,Cash loans,M,Y,N,0,152995.833519736,451808.93628330954,22768.03211934833,449518.4735140545,Working,Secondary / secondary special,Civil marriage,House / apartment,-12822,-2289,0.0,2,2,,0.41821212971191546,0.3835730301470218
111824,0,Cash loans,M,N,N,0,141295.60131689077,763125.2323024593,33838.33741310963,661466.8253983727,Working,Higher education,Single / not married,House / apartment,-11631,-2718,,1,2,0.3262614815090094,0.5598679559472458,0.6233831440324122
111825,0,Cash loans,F,Y,N,0,148032.67042604147,461928.5165139219,30244.783051643866,405610.14758150635,Working,Secondary / secondary special,Widow,House / apartment,-24343,-16145,16.0,1,3,0.3639092705893846,0.3656278959060983,
111826,0,Cash loans,M,N,N,0,303664.1239381394,1327319.7129682782,98292.70861032797,1235346.8830432284,Working,Incomplete higher,Married,With parents,-12329,-3023,,2,2,0.6040834579034987,0.8237935838637098,0.51150421485672
111827,0,Cash loans,M,Y,Y,1,247662.01643332763,970144.3811850001,64503.47391922007,966895.5997270038,Commercial associate,Higher education,Civil marriage,House / apartment,-19738,-3539,16.0,3,2,0.4971654311291443,0.5953549752286069,0.5137502544473533
111828,0,Revolving loans,M,Y,Y,1,297221.7168317046,1692333.1459670698,117978.08716059985,1626093.5476343147,Commercial associate,Higher education,Married,House / apartment,-8617,-1517,0.0,3,2,0.42242222491853243,0.6277240818746176,0.558236422693727
111829,0,Cash loans,M,Y,Y,1,120891.888472874,545909.2761720583,35122.188783717495,531202.8336418803,Working,Secondary / secondary special,Married,House / apartment,-16250,-9042,13.0,3,2,0.5280083239954667,0.498230242662708,
111830,0,Cash loans,M,Y,Y,0,46056.98718314094,153294.87146585216,10708.381592712647,147150.32398831044,Commercial associate,Secondary / secondary special,Married,Rented apartment,-16529,-2860,2.0,2,2,0.4478494684675815,0.3491198595458936,0.3840987664249232
111831,0,Cash loans,F,N,N,0,193618.96999725117,881889.3312803416,47427.247070161,759952.4908331701,Working,Higher education,Civil marriage,House / apartment,-20597,-8188,,2,2,0.6034824994589354,0.540493849792682,0.7558385176095378
111832,0,Cash loans,F,N,Y,0,76249.14485540653,249763.69022251922,13881.520603714529,223293.8882712101,Working,Secondary / secondary special,Married,Rented apartment,-19419,-9280,,2,3,0.6024918604466374,0.6787916259881737,0.5706010203621945
111833,0,Cash loans,F,N,Y,1,111187.79962895275,262789.96308095416,18713.34551415312,244655.9009437859,State servant,Higher education,Single / not married,House / apartment,-18584,-8212,,2,2,,0.597273597698095,0.5055575075839625
111834,0,Revolving loans,F,Y,Y,0,129176.64482758052,509062.3387306464,36682.40660795272,437426.66529340396,Working,Higher education,Single / not married,House / apartment,-12559,-732,10.0,1,2,0.5952326673695915,0.2618614348149783,0.29620627850551445
111835,0,Cash loans,F,N,N,0,133387.45407514914,725733.4897693978,31426.529426753303,660276.9009661239,Pensioner,Higher education,Married,House / apartment,-15106,365243,,2,2,0.5302985183495702,0.6381273106325615,0.6608329532270223
111836,0,Cash loans,F,Y,N,0,183852.08044066545,1036323.3976329191,42155.21400060825,913535.8314652212,Working,Secondary / secondary special,Married,House / apartment,-17909,-11316,9.0,2,2,0.6306023132813837,0.4535089017963782,0.5578311920926717
111837,0,Cash loans,F,N,N,0,83977.2145705261,350602.1978903515,23371.51514539667,332295.9030258881,Commercial associate,Higher education,Married,House / apartment,-14447,-365,,2,3,0.31804867889798255,0.7811361436710071,0.26451411550063725
111838,0,Cash loans,M,Y,Y,1,182273.62194963967,874566.2465149406,37936.3740152132,756297.75265014,Working,Secondary / secondary special,Married,House / apartment,-22806,-13142,9.0,3,2,0.6348721610225221,0.58606454248502,0.44285776403166155
